cluster,authorityURI,schemes,tags,recs,labels
http://id.worldcat.org/fast/1204827.,http://id.worldcat.org/fast/1204827.,fast,651,4,Spain -- Seville
http://id.worldcat.org/fast/1207444.,http://id.worldcat.org/fast/1207444.,fast,651,4,Iraq -- Baghdad
http://id.worldcat.org/fast/1210280.,http://id.worldcat.org/fast/1210280.,fast,651,4,New York (State)
http://id.worldcat.org/fast/1256743.,http://id.worldcat.org/fast/1256743.,fast,651,4,Czech Republic
http://id.worldcat.org/fast/1741098.,http://id.worldcat.org/fast/1741098.,fast,650,4,Social media
http://id.worldcat.org/fast/1896083.,http://id.worldcat.org/fast/1896083.,fast,650,4,Politics in art
http://id.worldcat.org/fast/793808.,http://id.worldcat.org/fast/793808.,fast,650,4,AIDS (Disease)
http://id.worldcat.org/fast/805945.,http://id.worldcat.org/fast/805945.,fast,650,4,Alphabet
http://id.worldcat.org/fast/807113.,http://id.worldcat.org/fast/807113.,fast,650,4,American literature
http://id.worldcat.org/fast/813301.,http://id.worldcat.org/fast/813301.,fast,650,4,Architectural photography
http://id.worldcat.org/fast/813596.,http://id.worldcat.org/fast/813596.,fast,650,4,Architecture in art
http://id.worldcat.org/fast/815338.,http://id.worldcat.org/fast/815338.,fast,650,4,Art -- Study and teaching
http://id.worldcat.org/fast/852034.,http://id.worldcat.org/fast/852034.,fast,650,4,Chance in art
http://id.worldcat.org/fast/884822.,http://id.worldcat.org/fast/884822.,fast,650,4,Cuban poetry
http://id.worldcat.org/fast/908690.,http://id.worldcat.org/fast/908690.,fast,650,4,Emigration and immigration
http://id.worldcat.org/fast/914768.,http://id.worldcat.org/fast/914768.,fast,650,4,Erotic art
http://id.worldcat.org/fast/930306.,http://id.worldcat.org/fast/930306.,fast,650,4,Folklore
http://id.worldcat.org/fast/962832.,http://id.worldcat.org/fast/962832.,fast,650,4,Human beings
http://id.worldcat.org/fast/968126.,http://id.worldcat.org/fast/968126.,fast,650,4,Imperialism
https://homosaurus.org/v4/homoit0001321.,https://homosaurus.org/v4/homoit0001321.,homoit,650,4,Social media
lcsh|aesthetics,,lcsh,650,4,Aesthetics
lcsh|aleatory-music,,lcsh,650,4,Aleatory music
lcsh|alphabet-in-art,,lcsh,650,4,Alphabet in art
lcsh|archives,,lcsh,650,4,Archives
lcsh|artists-books-cuba-matanzas-specimens,,lcsh,650,4,Artists' books -- Cuba -- Matanzas -- Specimens
lcsh|artists-books-england-oxford,,lcsh,650,4,Artists' books -- England -- Oxford
lcsh|artists-books-mexico,,lcsh,650,4,Artists' books -- Mexico
lcsh|conceptual-art-italy,,lcsh,650,4,Conceptual art -- Italy
lcsh|families-in-art,,lcsh,650,4,Families in art
lcsh|letterpress-printing,,lcsh,650,4,Letterpress printing
lcsh|literature-experimental-great-britain,,lcsh,650,4,"Literature, Experimental -- Great Britain"
lcsh|mail-art-united-states,,lcsh,650,4,Mail art -- United States
lcsh|miniature-books,,lcsh,650,4,Miniature books
lcsh|papermaking,,lcsh,650,4,Papermaking
lcsh|performance-art,,lcsh,650,4,Performance art
lcsh|performance-art-texts,,lcsh,650,4,Performance art -- Texts
lcsh|photography-erotic,,lcsh,650,4,"Photography, Erotic"
lcsh|photography-of-the-nude,,lcsh,650,4,Photography of the nude
lcsh|relationships-interpersonal,,lcsh,650,4,"Relationships, Interpersonal | Relationships, interpersonal"
lcsh|small-press-books-argentina-specimens,,lcsh,650,4,Small press books -- Argentina -- Specimens
lcsh|small-press-books-spain-seville-specimens,,lcsh,650,4,Small press books -- Spain -- Seville -- Specimens
lcsh|type-and-type-founding-specimens,,lcsh,650,4,Type and type-founding -- Specimens
lcsh|violence-iraq-baghdad,,lcsh,650,4,Violence -- Iraq -- Baghdad
lcsh|war-in-art,,lcsh,650,4,War in art
lcsh|woodcuts,,lcsh,650,4,Woodcuts
none|los-angeles-calif-in-art,,,651,4,Los Angeles (Calif.) -- In art
rvm|photographie-artistique,,rvm,650,4,Photographie artistique
unspecified|art,,unspecified,650,4,Art
unspecified|specimens,,unspecified,650,4,Specimens
(OCoLC)fst00816615,(OCoLC)fst00816615,fast,650,3,"Art, Modern"
(OCoLC)fst00874354,(OCoLC)fst00874354,fast,650,3,Concrete poetry
(OCoLC)fst01057852,(OCoLC)fst01057852,fast unspecified,650,3,Performance art | Performance Art
(OCoLC)fst01061964,(OCoLC)fst01061964,unspecified fast,650,3,"Photography | Photography, Artistic"
(OCoLC)fst01153422,(OCoLC)fst01153422,fast,650,3,Toy and movable books
(OCoLC)fst01204155.,(OCoLC)fst01204155.,fast,651,3,United States
(OCoLC)fst01204623,(OCoLC)fst01204623,fast,651,3,Great Britain
(OCoLC)fst01423837,(OCoLC)fst01423837,unspecified,650,3,Pamphlets
aat|art-photography,,aat,650,3,art photography
aat|bookworks,,aat,650,3,bookworks
abo.org|photographic-sequence,,abo.org,650,3,Photographic sequence
abo.org|visual-narrative,,abo.org,650,3,Visual narrative
fast|aleatory-music,,fast,650,3,Aleatory music
fast|photography-artistic,,fast,650,3,"Photography, Artistic"
http://id.loc.gov/authorities/subjects/sh2002000548.,http://id.loc.gov/authorities/subjects/sh2002000548.,lcsh,650,3,"Art, Modern -- 21st century"
http://id.loc.gov/authorities/subjects/sh2003001210.,http://id.loc.gov/authorities/subjects/sh2003001210.,lcsh,650,3,Altered books
http://id.loc.gov/authorities/subjects/sh2003006553.,http://id.loc.gov/authorities/subjects/sh2003006553.,lcsh,650,3,"September 11 Terrorist Attacks, 2001, in art"
http://id.loc.gov/authorities/subjects/sh2005001314.,http://id.loc.gov/authorities/subjects/sh2005001314.,lcsh,650,3,Drawing -- 21st century
http://id.loc.gov/authorities/subjects/sh2005005346.,http://id.loc.gov/authorities/subjects/sh2005005346.,lcsh,650,3,Reading in art
http://id.loc.gov/authorities/subjects/sh2007100575.,http://id.loc.gov/authorities/subjects/sh2007100575.,lcsh,650,3,Artists -- United States -- Biography
http://id.loc.gov/authorities/subjects/sh2007101460.,http://id.loc.gov/authorities/subjects/sh2007101460.,lcsh,650,3,Artists' books -- Exhibitions
http://id.loc.gov/authorities/subjects/sh2008116076.,http://id.loc.gov/authorities/subjects/sh2008116076.,,651,3,Los Angeles (Calif.) -- Pictorial works
http://id.loc.gov/authorities/subjects/sh2009008683.,http://id.loc.gov/authorities/subjects/sh2009008683.,lcsh,650,3,Rape -- Psychological aspects
http://id.loc.gov/authorities/subjects/sh2009121277.,http://id.loc.gov/authorities/subjects/sh2009121277.,lcsh,650,3,Conceptual art -- United States
http://id.loc.gov/authorities/subjects/sh85007461.,http://id.loc.gov/authorities/subjects/sh85007461.,lcsh,650,3,Art
http://id.loc.gov/authorities/subjects/sh85007495.,http://id.loc.gov/authorities/subjects/sh85007495.,lcsh,650,3,Art -- Political aspects
http://id.loc.gov/authorities/subjects/sh85007659,http://id.loc.gov/authorities/subjects/sh85007659,lcsh,650,3,"Art, Flemish"
http://id.loc.gov/authorities/subjects/sh85007977.,http://id.loc.gov/authorities/subjects/sh85007977.,lcsh,650,3,Art and technology
http://id.loc.gov/authorities/subjects/sh85008423.,http://id.loc.gov/authorities/subjects/sh85008423.,lcsh,650,3,"Arts, American -- 20th century"
http://id.loc.gov/authorities/subjects/sh85029624.,http://id.loc.gov/authorities/subjects/sh85029624.,lcsh,650,3,Conceptual art
http://id.loc.gov/authorities/subjects/sh85033827,http://id.loc.gov/authorities/subjects/sh85033827,lcsh,650,3,"Creation (Literary, artistic, etc.)"
http://id.loc.gov/authorities/subjects/sh85039486.,http://id.loc.gov/authorities/subjects/sh85039486.,lcsh,650,3,Dreams in art
http://id.loc.gov/authorities/subjects/sh85044668.,http://id.loc.gov/authorities/subjects/sh85044668.,lcsh,650,3,Erotic art
http://id.loc.gov/authorities/subjects/sh85048974.,http://id.loc.gov/authorities/subjects/sh85048974.,lcsh,650,3,Flags in art
http://id.loc.gov/authorities/subjects/sh85058292.,http://id.loc.gov/authorities/subjects/sh85058292.,lcsh,650,3,"Haiku, American"
http://id.loc.gov/authorities/subjects/sh85058806.,http://id.loc.gov/authorities/subjects/sh85058806.,lcsh,650,3,Happenings (Art)
http://id.loc.gov/authorities/subjects/sh85061521.,http://id.loc.gov/authorities/subjects/sh85061521.,lcsh,650,3,"Holocaust, Jewish (1939-1945), in art"
http://id.loc.gov/authorities/subjects/sh85064628.,http://id.loc.gov/authorities/subjects/sh85064628.,lcsh,650,3,Imperialism
http://id.loc.gov/authorities/subjects/sh85080298.,http://id.loc.gov/authorities/subjects/sh85080298.,lcsh,650,3,Human beings -- Effect of environment on
http://id.loc.gov/authorities/subjects/sh85087538.,http://id.loc.gov/authorities/subjects/sh85087538.,lcsh,650,3,Mothers and daughters
http://id.loc.gov/authorities/subjects/sh85101240,http://id.loc.gov/authorities/subjects/sh85101240,lcsh,650,3,Portrait photography
http://id.loc.gov/authorities/subjects/sh85101277.,http://id.loc.gov/authorities/subjects/sh85101277.,lcsh,650,3,Documentary photography
http://id.loc.gov/authorities/subjects/sh85101355.,http://id.loc.gov/authorities/subjects/sh85101355.,lcsh,650,3,Photography of men
http://id.loc.gov/authorities/subjects/sh85105462,http://id.loc.gov/authorities/subjects/sh85105462,lcsh,650,3,Postcards
http://id.loc.gov/authorities/subjects/sh85119759.,http://id.loc.gov/authorities/subjects/sh85119759.,lcsh,650,3,Self-help techniques
http://id.loc.gov/authorities/subjects/sh85131415.,http://id.loc.gov/authorities/subjects/sh85131415.,lcsh,650,3,Symbolism in art
http://id.loc.gov/authorities/subjects/sh85143520.,http://id.loc.gov/authorities/subjects/sh85143520.,lcsh,650,3,Violence in art
http://id.loc.gov/authorities/subjects/sh85144443.,http://id.loc.gov/authorities/subjects/sh85144443.,lcsh,650,3,Voyages and travels
http://id.loc.gov/authorities/subjects/sh85147447,http://id.loc.gov/authorities/subjects/sh85147447,lcsh,650,3,Women artists
http://id.loc.gov/authorities/subjects/sh85148125,http://id.loc.gov/authorities/subjects/sh85148125,lcsh,650,3,Words in art
http://id.loc.gov/authorities/subjects/sh85148125.,http://id.loc.gov/authorities/subjects/sh85148125.,lcsh,650,3,Words in art
http://id.loc.gov/authorities/subjects/sh94008313.,http://id.loc.gov/authorities/subjects/sh94008313.,lcsh,650,3,Exquisite corpse (Game)
http://id.loc.gov/authorities/subjects/sh96011153.,http://id.loc.gov/authorities/subjects/sh96011153.,lcsh,650,3,Cosmology in art
http://id.loc.gov/authorities/subjects/sh96011700.,http://id.loc.gov/authorities/subjects/sh96011700.,lcsh,650,3,Boats and boating in art
http://id.loc.gov/authorities/subjects/sh96011709.,http://id.loc.gov/authorities/subjects/sh96011709.,lcsh,650,3,Books and reading in art
http://id.loc.gov/authorities/subjects/sh97002002.,http://id.loc.gov/authorities/subjects/sh97002002.,lcsh,650,3,Labor in art
http://id.loc.gov/authorities/subjects/sh97002039.,http://id.loc.gov/authorities/subjects/sh97002039.,lcsh,650,3,Maps in art
http://id.loc.gov/authorities/subjects/sh97002650.,http://id.loc.gov/authorities/subjects/sh97002650.,lcsh,650,3,Murder in art
http://id.worldcat.org/fast/1002769.,http://id.worldcat.org/fast/1002769.,fast,650,3,Love
http://id.worldcat.org/fast/1007080.,http://id.worldcat.org/fast/1007080.,fast,650,3,Man-woman relationships
http://id.worldcat.org/fast/1008755.,http://id.worldcat.org/fast/1008755.,fast,650,3,Maps in art
http://id.worldcat.org/fast/1011082.,http://id.worldcat.org/fast/1011082.,fast,650,3,Masks
http://id.worldcat.org/fast/1025892.,http://id.worldcat.org/fast/1025892.,fast,650,3,Monuments
http://id.worldcat.org/fast/1026997.,http://id.worldcat.org/fast/1026997.,fast,650,3,Mothers and daughters
http://id.worldcat.org/fast/1027007.,http://id.worldcat.org/fast/1027007.,fast,650,3,Mothers and sons
http://id.worldcat.org/fast/1028387.,http://id.worldcat.org/fast/1028387.,fast,650,3,Mountains in art
http://id.worldcat.org/fast/1029803.,http://id.worldcat.org/fast/1029803.,fast,650,3,Murder in art
http://id.worldcat.org/fast/1049157.,http://id.worldcat.org/fast/1049157.,fast,650,3,Outdoor photography
http://id.worldcat.org/fast/1049257.,http://id.worldcat.org/fast/1049257.,fast,650,3,Outsider art
http://id.worldcat.org/fast/1052584.,http://id.worldcat.org/fast/1052584.,fast,650,3,Paper work
http://id.worldcat.org/fast/1061600.,http://id.worldcat.org/fast/1061600.,fast,650,3,Photograph collections
http://id.worldcat.org/fast/1061781.,http://id.worldcat.org/fast/1061781.,fast,650,3,Photography -- Philosophy
http://id.worldcat.org/fast/1061922.,http://id.worldcat.org/fast/1061922.,fast,650,3,Photography of men
http://id.worldcat.org/fast/1062022.,http://id.worldcat.org/fast/1062022.,fast,650,3,Photojournalism
http://id.worldcat.org/fast/1069207.,http://id.worldcat.org/fast/1069207.,fast,650,3,Political atrocities
http://id.worldcat.org/fast/1073018.,http://id.worldcat.org/fast/1073018.,fast,650,3,Postcards
http://id.worldcat.org/fast/1089970.,http://id.worldcat.org/fast/1089970.,fast,650,3,Rape
http://id.worldcat.org/fast/1089980.,http://id.worldcat.org/fast/1089980.,fast,650,3,Rape -- Psychological aspects
http://id.worldcat.org/fast/1096737.,http://id.worldcat.org/fast/1096737.,fast,650,3,Revolutions
http://id.worldcat.org/fast/1109788.,http://id.worldcat.org/fast/1109788.,fast,650,3,"Sculpture, Modern"
http://id.worldcat.org/fast/1111754.,http://id.worldcat.org/fast/1111754.,fast,650,3,Self-help techniques
http://id.worldcat.org/fast/1112809.,http://id.worldcat.org/fast/1112809.,fast,650,3,September 11 Terrorist Attacks (2001) in art
http://id.worldcat.org/fast/1113497.,http://id.worldcat.org/fast/1113497.,fast,650,3,Service stations
http://id.worldcat.org/fast/1114160.,http://id.worldcat.org/fast/1114160.,fast,650,3,Sex
http://id.worldcat.org/fast/1119791.,http://id.worldcat.org/fast/1119791.,fast,650,3,Site-specific installations (Art)
http://id.worldcat.org/fast/1120426.,http://id.worldcat.org/fast/1120426.,fast,650,3,Slavery
http://id.worldcat.org/fast/1128654.,http://id.worldcat.org/fast/1128654.,fast,650,3,Spanish poetry
http://id.worldcat.org/fast/1130186.,http://id.worldcat.org/fast/1130186.,fast,650,3,Spirituality
http://id.worldcat.org/fast/1134710.,http://id.worldcat.org/fast/1134710.,fast,650,3,Street photography
http://id.worldcat.org/fast/1144058.,http://id.worldcat.org/fast/1144058.,fast,650,3,Taxidermy
http://id.worldcat.org/fast/1151043.,http://id.worldcat.org/fast/1151043.,fast,650,3,Time
http://id.worldcat.org/fast/1155473.,http://id.worldcat.org/fast/1155473.,fast,650,3,Cross-dressers
http://id.worldcat.org/fast/1155596.,http://id.worldcat.org/fast/1155596.,fast,650,3,Travel -- Social aspects
http://id.worldcat.org/fast/1164956.,http://id.worldcat.org/fast/1164956.,fast,650,3,Vehicle bombs
http://id.worldcat.org/fast/1165710.,http://id.worldcat.org/fast/1165710.,fast,650,3,Veterans
http://id.worldcat.org/fast/1167273.,http://id.worldcat.org/fast/1167273.,fast,650,3,Violence in art
http://id.worldcat.org/fast/1173203.,http://id.worldcat.org/fast/1173203.,fast,650,3,Weaving
http://id.worldcat.org/fast/1174632.,http://id.worldcat.org/fast/1174632.,fast,650,3,White collar workers
http://id.worldcat.org/fast/1178288.,http://id.worldcat.org/fast/1178288.,fast,650,3,Women photographers
http://id.worldcat.org/fast/1180181.,http://id.worldcat.org/fast/1180181.,fast,650,3,Words in art
http://id.worldcat.org/fast/1204034.,http://id.worldcat.org/fast/1204034.,fast,651,3,Netherlands
http://id.worldcat.org/fast/1204048.,http://id.worldcat.org/fast/1204048.,fast,651,3,Illinois -- Chicago
http://id.worldcat.org/fast/1204310.,http://id.worldcat.org/fast/1204310.,fast,651,3,Canada
http://id.worldcat.org/fast/1204327.,http://id.worldcat.org/fast/1204327.,fast,651,3,Mali
http://id.worldcat.org/fast/1204565.,http://id.worldcat.org/fast/1204565.,fast,651,3,Italy
http://id.worldcat.org/fast/1204616.,http://id.worldcat.org/fast/1204616.,fast,651,3,South Africa
http://id.worldcat.org/fast/1205190.,http://id.worldcat.org/fast/1205190.,fast,651,3,Peru
http://id.worldcat.org/fast/1205786.,http://id.worldcat.org/fast/1205786.,fast,651,3,Argentina -- Buenos Aires
http://id.worldcat.org/fast/1206073.,http://id.worldcat.org/fast/1206073.,fast,651,3,China
http://id.worldcat.org/fast/1206891.,http://id.worldcat.org/fast/1206891.,fast,651,3,Poland
http://id.worldcat.org/fast/1210275.,http://id.worldcat.org/fast/1210275.,fast,651,3,Pakistan
http://id.worldcat.org/fast/1210276.,http://id.worldcat.org/fast/1210276.,fast,651,3,India
http://id.worldcat.org/fast/1244550.,http://id.worldcat.org/fast/1244550.,fast,651,3,Southern States
http://id.worldcat.org/fast/1245064.,http://id.worldcat.org/fast/1245064.,fast,651,3,Europe
http://id.worldcat.org/fast/1741452.,http://id.worldcat.org/fast/1741452.,fast,650,3,Lift-the-flap books
http://id.worldcat.org/fast/1742293.,http://id.worldcat.org/fast/1742293.,fast,650,3,Photobooks
http://id.worldcat.org/fast/1754966.,http://id.worldcat.org/fast/1754966.,fast,650,3,Cooking
http://id.worldcat.org/fast/1765239.,http://id.worldcat.org/fast/1765239.,fast,650,3,Transgender people
http://id.worldcat.org/fast/1904436.,http://id.worldcat.org/fast/1904436.,fast,650,3,Reading in art
http://id.worldcat.org/fast/1919582.,http://id.worldcat.org/fast/1919582.,fast,650,3,Economic conditions
http://id.worldcat.org/fast/799698.,http://id.worldcat.org/fast/799698.,fast,650,3,African Americans -- Social conditions
http://id.worldcat.org/fast/802066.,http://id.worldcat.org/fast/802066.,fast,650,3,Air
http://id.worldcat.org/fast/802083.,http://id.worldcat.org/fast/802083.,fast,650,3,Air -- Pollution
http://id.worldcat.org/fast/809573.,http://id.worldcat.org/fast/809573.,fast,650,3,Animals in art
http://id.worldcat.org/fast/815441.,http://id.worldcat.org/fast/815441.,fast,650,3,Art and technology
http://id.worldcat.org/fast/815469.,http://id.worldcat.org/fast/815469.,fast,650,3,Art brut
