status,refKey,refTitle,bookKey,bookTitle,method,confidence,onPages,imagePages,verbatim
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),M9L7LX64,Paradoxic mutations,substring,0.990,203,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.203."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,M9Q65HGA,Fishing perches,substring,0.990,238,166-167,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.166-167, 238."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",M9RHX8LA,Wrap Around,substring,0.990,19,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.19]."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,M9SENRK5,Speculations,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Van Horn Erica""]."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,M9Y37IVH,Back and forth: book number 108,substring,0.990,"105, 157",,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.105, 157."
emitted,YT3YGXMT,"Two hundred books by Keith Smith : book number 200, an anecdotal bibliography",M9Y37IVH,Back and forth: book number 108,substring,0.990,"187, 309",190-191,"Smith, Keith A. Two hundred books by Keith Smith: book number 200, an anecdotal bibliography. Rochester, N.Y.: Keith Smith Books, 2000. pp.187, 190-191, 309."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,MAYYBT5A,Le livre,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Gerz Jochen""]."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,MBHYI7QW,Aux Grands,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Romanello Anna""]."
emitted,JHBWPGKS,Sol LeWitt : artist's books,MBQLR6E8,Wall drawings : seventeen squares of eight feet with sixteen lines and one arc,substring,0.990,,46,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. p.46."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MBTCT3YL,La Conférence de Yalta = The Conference of Yalta,substring,0.990,426,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.426."
emitted,EYAM3MR5,Creating artists' books,MCEQL5FM,Durchbrüche - Durchblicke,substring,0.990,,33,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.33."
emitted,EXVACFS7,"Book as art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C.",MCSIRHXP,Pompeii,substring,0.990,"6, 12",,"Wasserman, Krystyna. Book As Art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: The Museum, 1993. p.[6], [12]."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,MD2XMVNB,"Encyclopedia persona A-Z: Published in conjunction with Kim Abeles: Encyclopedia persona, a fifteen-year survey",substring,0.990,"8, 154",1,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.1 ,8, 154."
emitted,EYAM3MR5,Creating artists' books,MD5PJQWM,Architectural Bookwork II,substring,0.990,"54, 71",56,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. pp.54, 56, 71."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MD9F5864,"The pages, the pages: thought about thinking itself",substring,0.990,221,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.221."
blocked,BEGEG5AI,Artists books,MDLJXCHX,Le silence Rwanda,substring,0.950,"152, 158",147,"Lauf, Cornelia. Artist/author : Contemporary 147Artists’ Books. New York: American Federation of Arts, 1998. pp.147, 152, 158."
emitted,BCG5FURQ,The century of artists' books,MDVM8VU7,My life in a book,substring,0.990,330-32,331,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.330-32, 331."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,MEHVGCG3,"Kywn, Canine, Canis",substring,0.990,,213,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.213."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MEQDCGZ7,"A transcript to unrequited euphoria: a subtext to The enigma of Marie Taglioni, In tribute to Madame de Pompadour and the court of Louis XV, Raniculus and Remus : 1992",substring,0.990,224,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.224."
emitted,75SCFJ8D,"Book as art VII : December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C.",MEWG68AG,Tucson,substring,0.990,"4, 12",,"Wasserman, Krystyna. Book As Art VII: December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: National Museum of Women in the Arts, 1995.pp. 4, 12."
emitted,BCG5FURQ,The century of artists' books,MFPGS6BV,Schizoid lunch / Mono Tone,substring,0.990,,256,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.256."
emitted,CR3NFXSJ,"Resonance and response : artists' books from Special Collections, Wellesley College Library, June 15-18, 2005",MG7EYBUS,Space shot,substring,0.990,81,30,"Hatch, Marilyn A. Resonance and Response : Artists’ Books from Special Collections, Wellesley College Library, June 15-18, 2005. Wellesley, Mass.: Wellesley College Library, 2005. pp. 30, 81."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MGEDMGRD,From earth Gomera,substring,0.990,427,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.427."
emitted,DHC5ATH7,Livres d'artistes,MGKGRVUR,Œuvres completes en 26 volumes,substring,0.990,146,,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. p.146."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,MGTQEXP8,Homage to Susan,substring,0.990,,168,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.168."
emitted,MN3CW7FZ,Artists and their books - books and their artists,MGXIL22B,The identical lunch,substring,0.990,17-19,,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.17-19."
blocked,BEGEG5AI,Artists books,MHE4CZT8,A Vision,substring,0.950,,51,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. p.51."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MHG5N6SE,Why I got into art (vaseline muses),substring,0.990,223,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.223."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,MHG5N6SE,Why I got into art (vaseline muses),substring,0.990,"8, 154",1,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.1, 8, 154."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,MIA3SJRW,Critics Hope Bite Relieves a Little,substring,0.990,159,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.159."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,MINP6GXW,Spirit Book #30: Ixchel's Dream,substring,0.990,,342,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.342."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MINWBDTY,An anthology of chance operations ..,substring,0.990,436,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.436."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,MIS8VZ7H,Reading Dick and Jane with me,substring,0.990,"152, 158",150,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.150, 152, 158."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,MIS8VZ7H,Reading Dick and Jane with me,substring,0.990,160,102,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.102, 160."
emitted,5ECYVY6V,"Hand, voice & vision: artists' books from Women's Studio Workshop",MIS8VZ7H,Reading Dick and Jane with me,substring,0.990,29,,"Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. p.29."
blocked,BEGEG5AI,Artists books,MIS8VZ7H,Reading Dick and Jane with me,substring,0.950,,106,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. p.106."
emitted,5ECYVY6V,"Hand, voice & vision: artists' books from Women's Studio Workshop",MJ6FPKE7,Gifts from the government,substring,0.990,38,,"Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. p.38."
emitted,JHBWPGKS,Sol LeWitt : artist's books,MJY3ATXT,"Six wall drawings : arcs with straight lines, non-straight lines and broken lines",substring,0.990,,45,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. p.45."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,MK25PC2D,Against fiction,substring,0.990,149,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.149."
emitted,STSHFPHF,Druckworks 1972-2012 : 40 years of books and projects,MK25PC2D,Against fiction,substring,0.990,"12, 42, 44, 58, 5, 88, 90, 92, 101, 112, 116, 136",45-47,"Drucker, Johanna. Druckworks 1972-2012 : 40 Years of Books and Projects. 1st ed. Chicago, Ill.: Epicenter, Center for Book and Paper Arts, 2012. pp. 12, 42, 44, 45-47, 58 n.5, 88, 90, 92, 101, 112, 116, 136."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,MK7AMX4D,"Encyclopedie, Tome I",substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Blaine Julien""]."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,MK8B8DWI,The Animal,substring,0.990,108,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.108."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MK94HI98,Torn photograph from the second stop (rubble) : second mountain of 6 stops on a section,substring,0.990,183,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.183."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,MKN96DUM,Dedication,substring,0.990,35,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p. 35"
emitted,YYY7YVSS,"<Usus>, typography, and artists' books",43VQN65D,Boundless,substring,0.990,13-16,,"Stoltz, Ulrike, and Uta Schneider. usus, typography, and artists' books. Berkeley, Calif: Codex Foundation, 2010. pp. 13-16"
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MLNF5FJX,Modular drawings.,substring,0.990,197,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.197."
emitted,JHBWPGKS,Sol LeWitt : artist's books,MLNF5FJX,Modular drawings.,substring,0.990,,68,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. pp.68."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MLNF5FJX,Modular drawings.,substring,0.990,"267, 431",,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.267, 431."
emitted,EYAM3MR5,Creating artists' books,MM6LJDJW,Two sides of the same street,substring,0.990,71,,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.71."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,MM9Q36VV,Temple: four drypoints,substring,0.990,33,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.33."
emitted,5JWH4AMJ,Offset : artists' books & prints.,MMANNRCS,An entangling tale,substring,0.990,20,19,"Freeman, Brad. Offset: Artists' Books & Prints. New York, N.Y.: Interplanetary Productions, 1993. pp.19, 20."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,MMJLKSJK,Back to back,substring,0.990,205,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.205."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,MMJLKSJK,Back to back,substring,0.990,"94, 135",,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. pp. 94, 135."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,MMJLKSJK,Back to back,substring,0.990,126,,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.126."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),MMJLKSJK,Back to back,substring,0.990,114,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.114."
emitted,X37HVCXS,"Book arts 2007, Bright Hill Center",MNSJFSJA,Dear mama,substring,0.990,7,88,"Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2007, Bright Hill Center. Treadwell, NY: Bright Hill Press, 2007. pp.7, 88."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,MNXPRC2L,Sans titre,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Bonamini Eros""]."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,MP5E5D44,Gesammelte Werke 39 39,substring,0.990,"54-55, 152, 158",150,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.54-55, 150, 152, 158."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",MP9MWPMY,Mercury,substring,0.990,,67,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.67]."
emitted,Q77Q8HL7,Peter Downsbrough : the book(s),MPFA4ILN,(As),substring,0.990,,"181, 289","Downsbrough, Peter. Peter Downsbrough : the Book(s).Germany: Hatje Cantz, 2011. pp.181, 289."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MPR8FKDW,Steps,substring,0.990,426,164,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.164, 426."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,MPU5CXQ8,Mirroirs,substring,0.990,426,77,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.77, 426."
emitted,BCG5FURQ,The century of artists' books,MPXQ4UQ4,Journal of the identical lunch,substring,0.990,"345-46, 347",345,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.345-46, 345, 347."
